date,adj_close,close,high,low,name,open,volume
2011-12-12,11.998212814331055,13.994285583496094,14.067856788635254,13.908928871154785,Apple,13.988571166992188,301067200.0
2011-12-13,11.90543270111084,13.88607120513916,14.121429443359375,13.824999809265137,Apple,14.035714149475098,338928800.0
2011-12-14,11.641485214233398,13.578213691711426,13.835000038146973,13.488571166992188,Apple,13.810713768005371,406887600.0
2011-12-15,11.6032133102417,13.533571243286133,13.704999923706055,13.51107120513916,Apple,13.690357208251953,256200000.0
2011-12-16,11.666901588439941,13.607856750488281,13.719642639160156,13.556071281433105,Apple,13.584285736083984,421478400.0
2011-12-19,11.703337669372559,13.650357246398926,13.744643211364746,13.588570594787598,Apple,13.659643173217773,235530400.0
2011-12-20,12.124058723449707,14.141071319580078,14.146429061889648,13.830714225769043,Apple,13.848570823669434,337215200.0
2011-12-21,12.139369010925293,14.158928871154785,14.189286231994629,14.000356674194336,Apple,14.167499542236328,262948000.0
2011-12-22,12.203672409057617,14.233928680419922,14.254643440246582,14.146429061889648,Apple,14.178570747375488,202358800.0
2011-12-23,12.3500394821167,14.404643058776855,14.413928985595703,14.267499923706055,Apple,14.274642944335938,269399200.0
2011-12-27,12.44802188873291,14.518928527832031,14.610357284545898,14.393570899963379,Apple,14.396429061889648,265076000.0
2011-12-28,12.328911781311035,14.380000114440918,14.58035659790039,14.333571434020996,Apple,14.53178596496582,228662000.0
2011-12-29,12.404847145080566,14.468570709228516,14.487500190734863,14.303929328918457,Apple,14.407142639160156,215978000.0
2011-12-30,12.401171684265137,14.464285850524902,14.510000228881836,14.410357475280762,Apple,14.411070823669434,179662000.0
2012-01-03,12.591938972473145,14.686785697937012,14.73214340209961,14.60714340209961,Apple,14.621429443359375,302220800.0
2012-01-04,12.659608840942383,14.765713691711426,14.8100004196167,14.617142677307129,Apple,14.64285659790039,260022000.0
2012-01-05,12.800154685974121,14.929642677307129,14.948213577270508,14.738213539123535,Apple,14.819643020629883,271269600.0
2012-01-06,12.933966636657715,15.085714340209961,15.098214149475098,14.972143173217773,Apple,14.991786003112793,318292800.0
2012-01-09,12.913451194763184,15.061785697937012,15.276785850524902,15.048213958740234,Apple,15.196429252624512,394024400.0
2012-01-10,12.959687232971191,15.115714073181152,15.214285850524902,15.053570747375488,Apple,15.211071014404297,258196400.0
2012-01-11,12.938557624816895,15.091071128845215,15.101785659790039,14.975357055664062,Apple,15.09571361541748,215084800.0
2012-01-12,12.90303897857666,15.049642562866211,15.103570938110352,14.95535659790039,Apple,15.081428527832031,212587200.0
2012-01-13,12.854659080505371,14.993213653564453,15.016071319580078,14.952142715454102,Apple,14.989286422729492,226021600.0
2012-01-17,13.00439167022705,15.16785717010498,15.213929176330566,15.105713844299316,Apple,15.149999618530273,242897200.0
2012-01-18,13.13943099975586,15.325357437133789,15.338213920593262,15.225000381469727,Apple,15.248571395874023,276791200.0
2012-01-19,13.097784996032715,15.276785850524902,15.406070709228516,15.232500076293945,Apple,15.362500190734863,261738400.0
2012-01-20,12.869661331176758,15.010713577270508,15.26785659790039,14.991070747375488,Apple,15.267499923706055,413974400.0
2012-01-23,13.087372779846191,15.264642715454102,15.301786422729492,15.08214282989502,Apple,15.095356941223145,306062400.0
2012-01-24,12.873031616210938,15.014642715454102,15.182143211364746,14.983928680419922,Apple,15.182143211364746,547638000.0
2012-01-25,13.676812171936035,15.952142715454102,16.230356216430664,15.84749984741211,Apple,16.229999542236328,958314000.0
2012-01-26,13.614655494689941,15.879643440246582,16.028213500976562,15.82642936706543,Apple,16.01285743713379,323985200.0
2012-01-27,13.695799827575684,15.974286079406738,16.01714324951172,15.848929405212402,Apple,15.869285583496094,299709200.0
2012-01-30,13.871249198913574,16.17892837524414,16.21071434020996,15.90678596496582,Apple,15.918213844299316,379341200.0
2012-01-31,13.977503776550293,16.3028564453125,16.365713119506836,16.18107032775879,Apple,16.27107048034668,391683600.0
2012-02-01,13.968620300292969,16.292499542236328,16.392499923706055,16.269643783569336,Apple,16.37178611755371,270046000.0
2012-02-02,13.935860633850098,16.25428581237793,16.327499389648438,16.213571548461914,Apple,16.282142639160156,186796400.0
2012-02-03,14.075488090515137,16.417142868041992,16.428571701049805,16.270000457763672,Apple,16.332143783569336,286599600.0
2012-02-06,14.206847190856934,16.570356369018555,16.606428146362305,16.364286422729492,Apple,16.37071418762207,249412800.0
2012-02-07,14.355663299560547,16.743928909301758,16.77678680419922,16.59214210510254,Apple,16.616071701049805,316223600.0
2012-02-08,14.596029281616211,17.0242862701416,17.028213500976562,16.774999618530273,Apple,16.803571701049805,407890000.0
2012-02-09,15.100956916809082,17.61321449279785,17.741071701049805,17.162857055664062,Apple,17.170000076293945,884214800.0
2012-02-10,15.108607292175293,17.622142791748047,17.77214241027832,17.448213577270508,Apple,17.534286499023438,631302000.0
2012-02-13,15.389701843261719,17.950000762939453,17.993928909301758,17.75321388244629,Apple,17.840356826782227,517216000.0
2012-02-14,15.599759101867676,18.19499969482422,18.198570251464844,17.928571701049805,Apple,18.023571014404297,460398400.0
2012-02-15,15.238743782043457,17.773929595947266,18.796070098876953,17.746070861816406,Apple,18.36642837524414,1506120000.0
2012-02-16,15.377767562866211,17.936071395874023,18.03178596496582,17.379642486572266,Apple,17.553571701049805,944552000.0
2012-02-17,15.375005722045898,17.932857513427734,18.1346435546875,17.867856979370117,Apple,17.96821403503418,535805200.0
2012-02-21,15.764801979064941,18.387500762939453,18.387500762939453,18.00428581237793,Apple,18.10285758972168,605595200.0
2012-02-22,15.70937728881836,18.322856903076172,18.410356521606445,18.18107032775879,Apple,18.32428550720215,483302400.0
2012-02-23,15.811959266662598,18.4424991607666,18.493928909301758,18.196428298950195,Apple,18.395713806152344,568027600.0
2012-02-24,15.996285438537598,18.657499313354492,18.674999237060547,18.522857666015625,Apple,18.559642791748047,415072000.0
2012-02-27,16.098865509033203,18.777143478393555,18.875,18.43857192993164,Apple,18.618213653564453,547582000.0
2012-02-28,16.394359588623047,19.12178611755371,19.12178611755371,18.780357360839844,Apple,18.855714797973633,600387200.0
2012-02-29,16.609607696533203,19.37285614013672,19.5575008392334,19.132143020629883,Apple,19.341428756713867,952011200.0
2012-03-01,16.67176628112793,19.445356369018555,19.578929901123047,19.241785049438477,Apple,19.577499389648438,683270000.0
2012-03-02,16.693510055541992,19.470714569091797,19.5285701751709,19.375713348388672,Apple,19.437143325805664,431712400.0
